url,publisher,title,body,authors,topics,publishing_date,event_label,event_type,is_control,topic_id,topic_label
https://www.theglobeandmail.com/canada/article-monument-to-nazi-unit-removed-from-oakville-ont-cemetery/,The Globe and Mail,"Monument to Nazi unit removed from Oakville, Ont. cemetery","A monument to Ukrainians who fought in a German SS unit, which became a destination last year for neo-Nazis, has been removed from a cemetery in Oakville, Ont., but it remains unclear what will happen to it.

The 1st Galician Division, also known as the 14th Waffen Grenadier Division of the SS, was formed as Germany sought allies in its fight against the Soviet Union, following the Nazi defeat at Stalingrad.

The existence of these fighters became widely known to Canadians in September after Yaroslav Hunka, a Ukrainian Waffen-SS veteran, attended a speech in Parliament by Ukrainian President Volodymyr Zelensky. Mr. Hunka was given two ovations after then-Speaker Anthony Rota pointed him out in the visitors’ gallery, saying he was a Canadian and Ukrainian hero. Mr. Rota, who had invited Mr. Hunka to the speech, later resigned over the incident, which also prompted an apology from Prime Minister Justin Trudeau.

Monuments to these soldiers remained, including two in Edmonton and the one in Oakville.

Only weeks after the controversy over Mr. Hunka’s invitation to the House of Commons, neo-Nazis made a pilgrimage to the Oakville site.

The monument had stood for decades at the West Oak Memorial Gardens before being taken down on Thursday. St. Volodymyr Ukrainian Cemetery, which owns and operates West Oak, issued a statement to some media saying the monument was being repaired, without clarifying whether it would be returned.

The cemetery did not return requests for comment Tuesday from The Globe and Mail, nor did its associated cathedral, St. Volodymyr’s, in Toronto.

Rabbi Stephen Wise of the Shaarei-Beth El Congregation, a synagogue in Oakville, confirmed that the monument was gone and said he hopes it would not return.

“I can’t see anyone who’s going to want to put up a Nazi monument anywhere in this country,” he said.

Mr. Wise characterized the monument’s removal as the product of collaborative talks between the cemetery and members of the Ukrainian community, the church and his synagogue.

“We are very happy it’s been brought down but we’re also happy with the process,” he said. “We brought the leaders of the community together and discussed how we could handle such a difficult issue, and then we did.”

The Hunka controversy in September and the subsequent neo-Nazi visit to the site in October prompted renewed calls for the monument to be removed. Although it took until last week for it to come down, Mr. Wise said discussions in the community about its future had already long been underway and were accelerated by events last fall.

In a statement, Friends of the Simon Wiesenthal Center official Dan Panneton criticized the monument for commemorating a unit complicit in war crimes.

“This memorial honoured and glorified individuals who served in a Nazi military unit,” he said. “After actively advocating for the removal of this monument for many years, we greatly welcome its elimination, albeit overdue.”

The Ukrainian Canadian Congress did not return requests for comment.",Oliver Moore,"Monument, Cemetery, Speech, Hunka, Community, Neo-Nazis, Statement, Simon Wiesenthal Center, Oakville, Stalingrad",2024-03-13,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.theglobeandmail.com/canada/article-vancouver-temporarily-moves-homeless-residents-to-address-safety/,The Globe and Mail,Vancouver temporarily moves homeless residents to address safety concerns,"The City of Vancouver is temporarily moving dozens of homeless people from an encampment on the waterfront so it can clean up the site to address safety concerns, though residents fear that they will be permanently evicted.

City and park board officials said Tuesday that the move from CRAB Park on the harbour shore to a different location is set to take place on March 25, and that residents will be allowed to return a week later. Officials said they will subsequently work with the province’s housing agency to see whether the residents can be provided with less flammable tents, a possible warming tent and possibly some kind of supervision to ensure safety.

Deputy city manager Sandra Singh said city crews tried doing a cleanup in January at the park while residents remained on site, but it was determined to be unsafe because of the piles of materials and large improvised structures.

“We have no sense of the structural integrity of what’s there. And the peninsula is small. It’s not feasible to phase it,” Ms. Singh said Tuesday. City staff displayed graphic photos of the site during a news conference showing heaps of bicycles, metal, plywood, tents and belongings.

Vancouver’s latest initiative adds to the varying approaches by cities across the country to address the health and social issues posed by entrenched encampments. Methods have included forcibly removing residents, as in Edmonton, Halifax and Prince George, B.C., and providing “tiny homes” for them, as in Victoria and Duncan, B.C.

Ottawa pressed to develop national response to homeless encampments

Canada’s federal housing advocate, Marie-Josée Houle, issued a report last month saying homelessness is a national human-rights crisis. If governments can’t provide suitable permanent housing, the report says, they should at least provide basic services to homeless camps instead of shuffling people from one place to another.

Fiona York, a long-time advocate for homeless people in Vancouver’s various camps, said there’s a fear among the dozens of CRAB Park residents that what officials say is only a one-week displacement could turn into a complete eviction.

“Time and time again, we see [that] in other cities, and here in Vancouver,” she said.

Ms. York said residents frequently clean their area and don’t want to live in an unsanitary environment. She said they’ve suggested the encampment be cleaned in sections, rather than all at once, or that the city provide residents with resources to clean it themselves.

Ms. York said discussions around leaving should await a decision in the residents’ human-rights complaint that alleges the tent city is not being provided with basic needs such as washrooms and electricity. But Ms. Singh said the human-rights complaint is about a different issue from the camp’s safety issues and isn’t relevant to the city’s latest initiative.

The CRAB Park camp has existed for about three years, with some residents moving there after a nearby encampment at Strathcona Park was cleared. The park board tried to get an injunction to move people out of the park in 2021, but a Supreme Court judge in 2022 rejected the request without a guarantee of appropriate housing to move people to.

Since then, people have been allowed to keep tents in a restricted area next to the shore, despite a park board bylaw that requires temporary sleeping structures to be removed by morning so that the general public can use parks. City and park staff work with BC Housing to try to move people into permanent housing when available.

There are currently about 80 tents, although park staff have only identified about 50 people living there.

Park board general manager Steve Jackson said the state of the camp makes it too dangerous for either residents or staff to clean it up manually.

“There is a significant amount of debris. And the larger structures are impossible to move without equipment,” he said.

With a report from The Canadian Press",Frances Bula,"People, Park, City, Housing, Report, Vancouver, Residents, Site, Halifax, Victoria, Prince George",2024-03-13,CONTROL_International_Womens_Strike_2017_2024,single,True,8,"Homeless, Landlord, Shelters"
https://www.theglobeandmail.com/sports/basketball/article-rockets-guard-dillon-brooks-would-welcome-more-nba-players-on-canadas/,The Globe and Mail,Rockets guard Dillon Brooks would welcome more NBA players on Canada’s Olympic team,"As far as Dillon Brooks is concerned, it’s the more the merrier at this summer’s Paris Olympics.

Brooks would welcome more Canadian NBAers on the men’s senior basketball team for the Summer Games, anything to help Canada return to the podium after an 88-year medal drought. Brooks, from Mississauga, is one of the core of 14 players who have committed to playing for Canada through this Olympic cycle.

“When you come and play for your country it’s all about the pride, it’s not about the money it’s not about anything else except pride and representing your country,” said Brooks after his Houston Rockets played in Oklahoma City against the Thunder. “They've played with Team Canada before and we need to get better.

“It doesn’t matter who’s on the team or whatever, we just need to get better and to be ready.”

Brooks had 39 points as Canada beat the United States 127-118 in overtime to win bronze at the FIBA World Cup on Sept. 10. Canada earned its first-ever men’s World Cup medal despite missing several key NBA players like point guard Jamal Murray of the NBA champion Denver Nuggets, Indiana Pacers point guard Andrew Nembhard, and Golden State Warriors small forward Andrew Wiggins.

He said he'd be happy to add those three, and others, to help Canada’s men’s team win its first Olympic medal in nearly a century. Canada earned silver at the 1936 Berlin Games, the first time basketball was an Olympic sport.

“I said this after we won the bronze that it doesn’t matter, we gotta re-up. We gotta get better,” said Brooks. “So add Jamal, add in Nembhard, add in Wiggins.

“That’s going to make our team better. Those guys are selfless players.”

Brooks’s 39 points in the bronze-medal game set the single-game scoring record for a Canadian player at the World Cup, surpassing Carl Ridd’s previous high of 37 in 1954. He said it feels good to be in the history books but he hopes it’s a record that doesn’t stand.

“I hope someone does break it in a gold-medal game,” he said. “Feels good. I just played hard, we played for each other. I had it going and we just kept finding each other.”

Murray is averaging a career-high 6.6 assists per game for Denver this season. After dishing out 12 in a 125-119 win over the Toronto Raptors on Monday night he said that it’s ironically because he’s looking to pass less.

“Honestly, it’s just being more aggressive to score,” said Murray. “It’s not looking for the pass first. When I put pressure on the rim or on the three or with pace I think it makes the defence react to me first.

“And I got [MVP candidate Nikola Jokic] on my team, so my job is a little easier.”

It was announced on Saturday that Indiana Pacers guard Bennedict Mathurin will have surgery to repair a torn labrum in his right shoulder and will miss the rest of the season. Two days later, the Raptors announced that fellow Montrealer Chris Boucher sustained a partial tear to the medial collateral ligament in his right knee.

Boucher will undergo further assessment by specialists and Toronto said an update will be provided. The forward injured his knee when he tied the Portland Trail Blazers with a tip-in with 0.7 seconds remaining in regulation. The Raptors went on to lose that game in overtime 128-118.

– With files from The Associated Press",John Chidley-Hill,"Brooks, Country, Pride, Team, Record, Game, Canada, Chris Boucher, Team Canada, Mississauga",2024-03-13,CONTROL_International_Womens_Strike_2017_2024,single,True,0,"In, The, To"
https://www.theglobeandmail.com/sports/hockey/article-atlanta-has-lost-two-nhl-teams-former-player-anson-carter-leads-one-of/,The Globe and Mail,Atlanta has lost two NHL teams. Former player Anson Carter leads one of two groups seeking a third,"After losing both the Flames and the Thrashers, Atlanta is making a third bid to land an NHL team.

Former player Anson Carter announced Tuesday he’s heading a group that made a formal request to the league to begin the process of adding an expansion team in metro Atlanta.

Carter’s group is the second to express serious interest in bringing another team to Atlanta, which was home of the Flames from 1972-80 and the Thrashers from 1999-2011.

Both teams relocated to Canadian cities – the Flames to Calgary and the Thrashers to Winnipeg, where they are now known as the Jets – because of ownership issues and slumping attendance.

Ryan Smith, owner of the NBA’s Utah Jazz, also has put in a bid for an NHL expansion team in Salt Lake City.

The league has said it’s not ready to consider adding to its current 32-team lineup, but also has made it clear it is willing to discuss a new team with any group that reaches out. The expansion fee could be at least $1-billion.

The NHL is unlikely to move forward on expansion until it resolves the arena situation for the Arizona Coyotes, who currently play in a 4,600-seat college rink.

“The league appreciates Anson’s passion for bringing NHL hockey back to the Atlanta area, and he has certainly kept the subject on our radar screen for several years running,” Deputy Commissioner Bill Daly said. “While, as we have made clear, we have no expansion-oriented process in place currently, it’s always good to know there is bona fide interest.”

Carter, who played with eight NHL teams from 1996-2007 and has lived in Atlanta for 15 years, is leading the Alpharetta Sports & Entertainment Group, based in the prosperous suburb about 30 miles north of downtown Atlanta.

The group is proposing a new Frank Gehry-designed arena that would be constructed at a redevelopment of North Point Mall.

“I have no doubt that the best league in the world will thrive in its return to Metro Atlanta,” Carter said. “I have been in dialogue with Commissioner (Gary) Bettman since 2019 about an expansion team returning to the Fulton County Metro Atlanta market, knowing that NHL franchise decisions are exclusively decided by the NHL Board of Governors.”

Suddenly, a city that has been without a hockey team for more than a decade has two groups vying for a franchise in a league that is riding the wave of hugely successful expansion teams in Las Vegas and Seattle.

Atlanta businessman Vernon Krause has proposed an 18,000-seat arena as part of a massive mixed-used development in southern Forsyth County, less than 10 miles north of the arena proposal by Carter’s group.

Last week, Krause told WSB-TV that he and his wife recently visited New York and met with Bettman and Daly to discuss a possible expansion team.

Both arena proposals are along the Georgia 400 freeway that cuts through Atlanta’s sprawling northern suburbs. Studies have shown the area contains a huge number of potential NHL fans and would mark a striking change from the arenas that the city’s previous teams called home, both downtown.

The Flames played at the Omni, while the Thrashers took the ice at what is now known as State Farm Arena – a 17,000-seat facility built on the Omni site after the original arena was torn down.

State Farm Arena remains the home of the NBA’s Atlanta Hawks, but has undergone massive renovations that make it no longer viable to share a hockey team. Besides, Daly has said he believes an arena location north of the city would provide a new Atlanta-area team with a better chance at long-term success.

Carter, who now works as an analyst for TNT and Canada’s Sportsnet, said his partners include Neil Leibman of Top Tier Sports, Peter Simon of Simon Sports and Aaron Zeigler of Zeigler Entertainment Group.

Carter said the proposed development at North Point Mall would also include a stadium that could be used for soccer and lacrosse, a performing arts venue, an esports centre and practice facilities, along with retail, dining, hotel and residential elements. Insurance giant New York Life would be a partner.

There were no details on how the project would be funded or how much public money might be required, though Alpharetta Mayor Jim Gilvin and Fulton County Commission Chairman Robb Pitts issued statements through Carter’s group expressing their support.",Paul Newberry,"Atlanta, Arena, Carter, Group, Team, League, Nhl, City, Metro Atlanta, State Farm Arena, Forsyth County",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,0,"In, The, To"
https://www.theglobeandmail.com/sports/hockey/article-rangers-matt-rempe-suspended-four-games-for-elbowing-devils-jonas/,The Globe and Mail,Rangers’ Matt Rempe suspended four games for elbowing Devils’ Jonas Siegenthaler in the head,"New York Rangers forward Matt Rempe has been suspended four games for elbowing New Jersey Devils defenceman Jonas Siegenthaler in the head.

The NHL’s department of player safety announced the ban after a disciplinary hearing Tuesday, handing the well-known rookie his first suspension 10 games into his career.

Rempe, 21, had taken the league by storm by fighting four times since being called up from the minors. He delivered a couple of borderline hits, and that rough play combined with fisticuffs gave him 54 penalty minutes – just below his total ice time of 56:28.

Then came the hit on Siegenthaler on Monday night, which drew a five-minute major and a game misconduct. The league, in a video explaining its rationale for suspending four games, said Rempe flared his left elbow up and out in dangerous fashion in order to make contact rather than missing completely.

Siegenthaler was injured on the play and did not return.

Rempe forfeits $17,083 in salary as part of the suspension. He’ll miss games at Carolina, Tampa Bay and Pittsburgh and at home against the New York Islanders before being eligible to come back March 19 against Winnipeg.",The Associated Press,"Rempe, Siegenthaler, Suspension, League, Play, Game, New, Head, Jonas Siegenthaler, New Jersey Devils, New York Islanders",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,0,"In, The, To"
https://www.theglobeandmail.com/sports/hockey/article-topi-ronni-sentenced-in-finland-court-for-rape-flames-renounce-rights/,The Globe and Mail,"Topi Ronni sentenced in Finland court for rape, Flames renounce rights to 2022 pick","Calgary Flames draft pick Topi Ronni has been handed a one-year suspended prison sentence for rape committed as a young person by the District Court of Helsinki.

Ronni’s Finnish Elite League team, Tappara Tampere, made the announcement on its website Tuesday and said it has terminated his contract.

The Flames, who drafted him in the second round (59th overall) in the 2022 NHL draft, announced later Tuesday that they have renounced the rights to the unsigned Ronni effective immediately.

The 19-year-old Ronni apologized in a statement on Tappara Tampere’s website.

Ronni was first charged in October, with his Finnish team announcing he was stepping away from team activities as he was being investigated in Finland.

The incident occurred in 2021, when Ronni was a minor.",The Canadian Press,"Team, Rape, Person, Helsinki, Website, Ronni, Announcement, Elite League, Calgary Flames, Finland",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,0,"In, The, To"
https://www.theglobeandmail.com/sports/soccer/article-vancouver-whitecaps-acquire-canadian-midfielder-ralph-priso-from/,The Globe and Mail,Vancouver Whitecaps acquire Canadian midfielder Ralph Priso from Colorado Rapids,"The Vancouver Whitecaps have acquired Canadian midfielder Ralph Priso from the Colorado Rapids.

In exchange, the Whitecaps sent up to US$150,000 in conditional 2025 general allocation money, the latter of their current two first-round selections, and their natural third-round selection, in the MLS SuperDraft 2025.

The later first-round pick will be either Vancouver or LAFC’s natural selection.

Priso started 17 of his 36 appearances and added three assists across all competitions for the Rapids after joining the side via trade from Toronto FC in July 2022.

The 21-year-old made 17 starts in 33 appearances with TFC, and registered two goals and two assists across all competitions after signing a homegrown contract in October 2020.

Priso, from Toronto, was also part of the side that won the 2020 edition of the Canadian Championship.",The Canadian Press,"Selection, Priso, Side, Whitecaps, Vancouver, Rapids, Exchange, Latter, Tfc, Colorado Rapids, Vancouver Whitecaps",2024-03-13,CONTROL_International_Womens_Strike_2017_2024,single,True,0,"In, The, To"
https://www.theglobeandmail.com/arts/theatre-and-performance/reviews/article-3-fingers-back-asks-its-audience-to-consider-our-collective-values-and/,The Globe and Mail,Review: 3 Fingers Back asks its audience to consider our collective values and judgments,"Keep up to date with the weekly Nestruck on Theatre newsletter. Sign up today.

When binary, us-versus-them thinking reigns in times of war, the most radical act anyone can do is to be kind.

3 Fingers Back, by award-winning playwright Donna Michelle St. Bernard, is enjoying its world premiere at Tarragon Theatre (March 6-24). It is a joint Tarragon Theatre and lemonTree production with the renowned director Yvette Nolan and rising star Cole Alvis at the helm. St. Bernard ventures into the darkest corners of humanity and implores the audience to consider our collective values and how we treat one another.

In this production of two short plays, the first, Give It Up is a story inspired by the use of girl soldiers during the civil war in Guinea-Conakry featuring Yol (Uche Ama) and Ada (Megan Legesse). Both imprisoned revolutionary fighters, part of an army of “Sarahs” ready to birth nations, were caught before completing their mission. Dehumanized as fighters and now prisoners, they struggle to connect as humans. A young soldier, Saad (Tsholo Khalema), often fetches Yol for torture. There is almost no graphic physical or sexual violence depicted, only the aftermath, where the women endeavour to find comfort and safety in a place sorely lacking both.

For more than an hour, the staging forces the audience’s gaze to the right of the stage in the cell where the actors are detained. It effectively creates a shared sense of incarceration and disorientation through confinement as we parse the limited information overheard from our cellmates. With both their cause and leader ambiguous, the only things we can be sure of are that these women are young, without family, and escaping abuse. The circumstances of their lives have rendered them vulnerable to the exploitation of the movement’s leader.

The second half, The Smell of Horses, was inspired by Angola’s fight for independence. It’s a repetition of the first, but instead of the “Sarahs,” we meet their captors and see everything that was initially out of frame. Saad, who seemed to be wet behind the ears as a child soldier, is pulled into the power struggle between his superiors, the sadistic Beech (Indrit Kasapi) and the smooth wannabe funny guy Adam (Christopher Bautista). The set design (by César El Hayeck) is large and mobile, creating a space in the small theatre for the men to move freely about. However, it’s also cumbersome and oppressive, holding the soldiers prisoner to the military and its violent desires.

St. Bernard allows viewers to safely point a finger in judgment at the captors, and at times even the captives. Through countries fighting for independence of colonial rule, St. Bernard reveals a complex system of power, one that pits governments against their people and thrives on the conflict of citizens taking up arms against their neighbours. Women and children are always the most vulnerable to abuse and exploitation. As we learn more about the characters, we can perceive a resonance with situations at home, as Indigenous people fight for their independence. The power dynamics resemble our work spaces, the hallowed halls of academia, even our personal lives. In asking us to bear witness, St. Bernard turns our attention to ourselves to ask how we experience these systems, who benefits from them, and how.

The queer-led show’s cast is composed entirely of people of colour, many of whom are members of the LGBTQ+ community. Together, they offer a nuanced representation of people fighting for independence and remind us that this process is messy, non-linear, and it doesn’t fit into any binaries. With care, love, and respect, Nolan, Alvis, and cast cover the difficult realities of oppressed people further oppressing others.

Though there were a few moments during 3 Fingers Back when the acting veered perilously close to melodrama, and the set, at times, felt excessively oppressive, the clever structure of the play overpowered all of that, as did the brilliance of the text and the standout performances by Tsholo Khalema, Uche Ama, and Christopher Bautista.

3 Fingers Back is the most recent example of St. Bernard’s creativity and fierce intellect as a playwright. She creates a portrait of a world that is impossible not to point at while forcing us to remember the fingers pointing back at those of us standing in judgment.

In the interest of consistency across all critics’ reviews, The Globe has eliminated its star-rating system in film and theatre to align with coverage of music, books, visual arts and dance. Instead, works of excellence will be noted with a critic’s pick designation across all coverage. (Television reviews, typically based on an incomplete season, are exempt.)",Robyn Grant-Moran,"Theatre Review, Noastack, People, Independence, Yol, Leader, Coverage, Bernard, Theatre, System, Angola, Donna Michelle St. Bernard, St. Bernard",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,0,"In, The, To"
https://www.theglobeandmail.com/business/article-allied-reit-westbank-buyout/,The Globe and Mail,Allied REIT takes control of two towers co-developed with Westbank,"Allied Properties REIT AP-UN-T is buying out its partner, Westbank Corp., on two office skyscrapers as the Vancouver-based real estate developer faces rising costs and legal claims at projects in Toronto and Seattle.

Over the past decade, the two Canadian real estate developers joined forces to construct the two office properties in Toronto and Vancouver with Allied providing Westbank with loans and a credit facility to purchase the land. The debt had been extended over the past few years with the interest rates increasing.

At the same time, Westbank, Allied and the rest of the commercial real estate industry have had to deal with sharply higher construction and borrowing costs as well as labour shortages. Westbank has faced delays in finishing projects in Vancouver, Seattle and Toronto and has been dealing with lawsuits against some of its major projects including Mirvish Village, a massive residential complex of nearly 900 rental units in downtown Toronto.

Allied Properties REIT slumps to 2009 level on muted outlook and $510-million writedown

Allied announced late Tuesday it will convert a $130.5-million Westbank loan on the Vancouver office building in exchange for a 90-per-cent ownership stake in the property at 400 West Georgia St.

Allied also said it will convert a $67.5-million Westbank loan on a Toronto office building and is making a $36.3-million cash payment to the developer in exchange for a 95-per-cent stake in the office tower on Duncan Street in the city’s downtown core.

The deal, which is expected to close in early April, will significantly cut the amount of debt Westbank owes Allied. At the same time, it gives Westbank an infusion of cash.

Westbank did not immediately respond to a request for comment. Allied said it will fund the deals by selling “less strategic” properties in Toronto and Montreal. As well, Allied will use some of the proceeds from the recent reorganization of its massive office tower in Calgary to fund the cash payment to Westbank.

Allied said in a statement that the transactions will reduce Westbank’s debt to Allied materially.

Westbank has a reputation for architectural sophistication and is an international builder of rental apartments, condominiums, hotels and office buildings with sites in China, Japan and the United States. The company was founded in 1992 by Vancouver developer Ian Gillespie and started out with a shopping plaza in suburban Richmond, B.C.

In November, The Globe and Mail reported that Westbank faced legal claims for $25-million in unpaid work at the Mirvish Village development. Among the companies seeking repayment was EllisDon Corp., one of the largest general contracting companies in Canada, which is still seeking more than $9-million from Westbank over the Mirvish site.

Two of Westbank’s much-delayed Seattle construction projects have also faced dozens of legal claims or liens filed by unpaid suppliers and contractors, many of which were resolved with construction bonds that allow work to continue on the sites without resolving the issues of non-payment.

Currently, there are three liens on Westbank’s Project Stewart in Seattle, a twin-tower rental apartment project also known as WB1200 that was initially planned to be completed by 2021.

The largest claim is by Martin Holberg of Redmond, Wash.’s Expert Drywall Inc., that alleges his company is owed US$5.375-million for work that was finished as of Dec. 8, 2023.

The most recent lien was filed March 1, by a company called Winsupply Bremerton, a local plumbing and HVAC supplier, seeking US$919,155 based on work it says it started in July, 2022, and stopped on Dec. 8.

Another was filed at the end of February by Reagan J. Perry of Macdonald-Miller Facility Solutions LLC, seeking US$1.046-million for work that the SeaTac, Wash., metal fabrication company started in September, 2023, and stopped as of Feb. 8.

None of the lien claimants responded to requests for comment.","Rachelle Younglai, Shane Dingman","Aud-Url, Streetwise, Toronto, Westbank, Work, Seattle, Allied, Company, Seatac, Redmond, Calgary",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,1,"De, En, La"
https://www.theglobeandmail.com/canada/article-parental-consent-should-be-required-for-student-pronoun-changes/,The Globe and Mail,"Parental consent should be required for student pronoun changes, Manitoba Tories say","The interim leader of Manitoba’s Opposition Progressive Conservatives says parental consent should be required if students want to change their names or pronouns in school.

Wayne Ewasko says getting parental consent on pronouns or any other topic in the education system is not a bad thing.

In the last election campaign, the Tories made parental rights in education part of their campaign, but it was focused on parental knowledge of the curriculum and presentations from outside groups.

Some other provinces have recently come up with new policies.

Saskatchewan and New Brunswick brought in rules last year requiring consent for students 16 and under to change their names or pronouns.

Manitoba’s NDP Premier Wab Kinew had accused the Tories of using the issue to divide people during the election campaign.",The Canadian Press,"Pleasemod, Consent, Campaign, Manitoba, Leader, School, Thing, Topic, Rights, Tories, Ndp, New Brunswick",2024-03-12,CONTROL_International_Womens_Strike_2017_2024,single,True,0,"In, The, To"
